City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Vrtojba,SI,2022-05-12 17:33:01,45.9125,13.6342,76.28,68,54,5.75
275,Carauari,BR,2022-05-12 17:33:01,-4.8828,-66.8958,88.3,58,97,4.36
276,Deputatskiy,RU,2022-05-12 17:33:02,69.3,139.9,29.97,98,100,4.56
277,Mucuri,BR,2022-05-12 17:33:02,-18.0864,-39.5508,83.73,61,73,11.32
278,Wanaka,NZ,2022-05-12 17:30:52,-44.7,169.15,41.11,91,99,3.0
279,Dubbo,AU,2022-05-12 17:32:00,-32.25,148.6167,60.93,94,75,6.91
280,Grand-Santi,GF,2022-05-12 17:33:03,4.25,-54.3833,81.81,81,89,4.27
281,Shache,CN,2022-05-12 17:33:04,38.4167,77.2406,66.7,48,61,13.04
282,Nouadhibou,MR,2022-05-12 17:33:04,20.931,-17.0347,78.78,61,18,17.27
283,Rio Cuarto,AR,2022-05-12 17:33:05,-33.1307,-64.3499,70.34,47,85,22.62
284,Cabedelo,BR,2022-05-12 17:33:05,-6.9811,-34.8339,86.67,74,74,12.73
285,Bull Savanna,JM,2022-05-12 17:33:06,17.8868,-77.5902,83.77,57,24,16.37
286,Riyadh,SA,2022-05-12 17:30:40,24.6877,46.7219,91.54,11,1,11.41
287,Victor Harbor,AU,2022-05-12 17:33:06,-35.5667,138.6167,58.68,92,84,3.65
288,Lauchhammer,DE,2022-05-12 17:33:07,51.5,13.8,67.53,65,53,2.84
289,Luderitz,NA,2022-05-12 17:33:07,-26.6481,15.1594,56.8,82,0,14.34
290,Cabo San Lucas,MX,2022-05-12 17:32:26,22.8909,-109.9124,93.61,52,18,6.91
291,Wiarton,CA,2022-05-12 17:33:08,44.7407,-81.1332,75.65,35,75,3.44
292,Banyo,CM,2022-05-12 17:33:08,6.75,11.8167,70.09,86,77,4.7
293,Katsuura,JP,2022-05-12 17:31:20,35.1333,140.3,66.69,96,100,10.02
294,Saint-Denis,FR,2022-05-12 17:29:37,48.9167,2.3333,68.77,49,0,8.05
295,Methven,NZ,2022-05-12 17:33:09,-43.6333,171.65,39.92,89,92,1.99
296,Raudeberg,NO,2022-05-12 17:33:10,61.9875,5.1352,47.07,85,99,25.43
297,Umarkot,PK,2022-05-12 17:33:10,25.3616,69.7362,92.68,35,6,16.04
298,Lavrentiya,RU,2022-05-12 17:33:11,65.5833,-171.0,28.85,86,53,7.43
299,Santa Maria Del Oro,MX,2022-05-12 17:33:11,25.9333,-105.3667,87.76,15,4,1.72
300,Clarin,PH,2022-05-12 17:33:12,8.2023,123.8582,77.97,91,100,6.29
301,Nyaunglebin,MM,2022-05-12 17:33:12,17.95,96.7333,76.26,93,72,5.75
302,Katy,US,2022-05-12 17:29:12,29.7858,-95.8244,89.94,59,0,9.22
303,Byron Bay,AU,2022-05-12 17:33:13,-28.65,153.6167,69.71,89,100,17.9
304,Islampur,IN,2022-05-12 17:33:13,26.2667,88.2,78.93,86,52,7.78
305,Tual,ID,2022-05-12 17:33:14,-5.6667,132.75,83.66,72,100,5.32
306,Pevek,RU,2022-05-12 17:31:54,69.7008,170.3133,16.2,92,88,12.55
307,Karlskoga,SE,2022-05-12 17:33:14,59.3267,14.5239,60.39,57,56,14.99
308,Belaya Gora,RU,2022-05-12 17:33:15,68.5333,146.4167,24.33,92,54,6.89
309,Amuntai,ID,2022-05-12 17:33:15,-2.4177,115.2494,74.28,99,87,1.1
310,Mafinga,TZ,2022-05-12 17:33:16,-7.25,35.0667,74.14,55,51,7.16
311,Sekoma,BW,2022-05-12 17:33:16,-24.4,23.8833,68.79,25,0,4.52
312,Otjiwarongo,NA,2022-05-12 17:33:17,-20.4637,16.6477,59.52,40,0,2.71
313,Port Jervis,US,2022-05-12 17:32:09,41.3751,-74.6927,78.35,62,37,7.94
314,Port Augusta,AU,2022-05-12 17:31:36,-32.5,137.7667,56.14,88,66,3.18
315,Taltal,CL,2022-05-12 17:31:00,-25.4,-70.4833,65.32,69,12,6.51
316,Jaisalmer,IN,2022-05-12 17:34:18,26.9147,70.9181,96.49,16,3,20.07
317,Russell,US,2022-05-12 17:32:06,32.3502,-85.1999,84.9,41,20,5.75
318,Umm Kaddadah,SD,2022-05-12 17:32:56,13.6017,26.6876,89.31,9,100,6.49
319,Saint-Philippe,RE,2022-05-12 17:34:19,-21.3585,55.7679,74.79,73,79,7.85
320,Uusikaupunki,FI,2022-05-12 17:34:19,60.8004,21.4084,44.01,88,62,11.34
321,Ranong,TH,2022-05-12 17:34:20,9.9658,98.6348,80.4,85,100,6.55
322,Aripuana,BR,2022-05-12 17:34:20,-9.1667,-60.6333,92.62,39,14,3.87
323,Kodiak,US,2022-05-12 17:34:05,57.79,-152.4072,44.11,70,100,10.36
324,Benemerito De Las Americas,MX,2022-05-12 17:34:21,16.5167,-90.6439,93.81,39,8,2.21
325,Sovetskiy,RU,2022-05-12 17:34:21,61.3614,63.5842,44.17,91,23,4.45
326,Sorland,NO,2022-05-12 17:34:22,67.667,12.6934,44.46,93,98,14.92
327,Yalvac,TR,2022-05-12 17:34:22,38.2956,31.1778,55.85,47,24,6.71
328,Mirabad,AF,2022-05-12 17:34:23,30.4362,61.8383,92.89,8,0,5.06
329,Port-Cartier,CA,2022-05-12 17:34:23,50.0334,-66.8654,70.02,44,15,5.32
330,Marathon,US,2022-05-12 17:34:24,44.9,-89.7668,89.35,55,75,24.16
331,Nenton,GT,2022-05-12 17:34:24,15.8,-91.75,89.47,30,5,7.61
332,Havre-Saint-Pierre,CA,2022-05-12 17:34:25,50.2334,-63.5986,62.96,36,0,11.5
333,Doha,QA,2022-05-12 17:29:47,25.2867,51.5333,91.38,16,0,18.41
334,Birao,CF,2022-05-12 17:34:26,10.2849,22.7882,94.21,24,88,3.02
335,Ardakan,IR,2022-05-12 17:34:26,32.31,54.0175,81.39,9,0,6.69
336,Superior,US,2022-05-12 17:30:00,46.7208,-92.1041,61.48,90,75,6.91
337,Manta,EC,2022-05-12 17:34:27,-0.95,-80.7333,80.38,78,100,5.75
338,Kidal,ML,2022-05-12 17:34:27,18.4411,1.4078,100.4,5,0,5.08
339,Coquimbo,CL,2022-05-12 17:34:28,-29.9533,-71.3436,56.93,82,100,4.61
340,Muli,MV,2022-05-12 17:34:28,2.9167,73.5667,83.66,79,50,17.9
341,Zhangye,CN,2022-05-12 17:34:29,38.9342,100.4517,50.85,28,93,4.5
342,Kokopo,PG,2022-05-12 17:34:29,-4.352,152.2633,78.84,81,99,4.79
343,Padang,ID,2022-05-12 17:34:30,-0.9492,100.3543,79.29,75,100,3.94
344,Oliver,CA,2022-05-12 17:34:30,49.1831,-119.5524,55.65,44,97,10.36
345,Neuruppin,DE,2022-05-12 17:34:31,52.9282,12.8031,65.98,62,97,7.36
346,Ballina,AU,2022-05-12 17:34:35,-28.8667,153.5667,69.78,87,100,17.65
347,Pisco,PE,2022-05-12 17:31:19,-13.7,-76.2167,68.02,82,75,6.91
348,Ilulissat,GL,2022-05-12 17:34:24,69.2167,-51.1,26.62,59,40,2.3
349,Morant Bay,JM,2022-05-12 17:34:36,17.8815,-76.4093,91.71,65,16,13.0
350,Marquette,US,2022-05-12 17:34:36,46.5333,-87.6335,80.78,61,93,4.45
351,Atikokan,CA,2022-05-12 17:31:58,48.7555,-91.6216,67.91,60,92,6.64
352,Pontianak,ID,2022-05-12 17:34:37,-0.0333,109.3333,76.98,100,100,2.3
353,Maloy,NO,2022-05-12 17:34:37,61.9353,5.1136,46.13,85,99,24.47
354,Lorengau,PG,2022-05-12 17:34:38,-2.0226,147.2712,81.34,74,20,5.75
355,Goya,AR,2022-05-12 17:34:39,-29.14,-59.2626,69.89,50,0,7.02
356,San Cristobal,VE,2022-05-12 17:31:36,7.7669,-72.225,78.98,52,98,8.32
357,Tonota,BW,2022-05-12 17:34:39,-21.4833,27.4833,67.17,38,2,8.25
358,Belyy Yar,RU,2022-05-12 17:34:40,53.6039,91.3903,48.09,37,0,6.71
359,Jacareacanga,BR,2022-05-12 17:34:40,-6.2222,-57.7528,84.13,65,41,2.8
360,Bathsheba,BB,2022-05-12 17:33:20,13.2167,-59.5167,86.61,62,20,21.85
361,Follonica,IT,2022-05-12 17:32:06,42.9263,10.7616,73.0,60,60,6.46
362,Kushiro,JP,2022-05-12 17:35:41,42.975,144.3747,45.5,99,100,4.56
363,Uglovskoye,RU,2022-05-12 17:35:42,51.3557,80.1942,59.61,27,27,6.08
364,Namatanai,PG,2022-05-12 17:35:42,-3.6667,152.4333,79.14,83,99,4.79
365,Banda Aceh,ID,2022-05-12 17:35:43,5.5577,95.3222,81.45,77,69,11.52
366,Chipinge,ZW,2022-05-12 17:35:43,-20.1883,32.6236,57.85,86,5,4.12
367,Kieta,PG,2022-05-12 17:35:44,-6.2167,155.6333,78.04,86,99,2.95
368,Inta,RU,2022-05-12 17:35:44,66.0317,60.1659,47.71,78,100,12.53
369,Gat,IL,2022-05-12 17:35:45,31.61,34.7642,70.39,40,20,7.54
370,Balikpapan,ID,2022-05-12 17:35:45,-1.2675,116.8289,74.39,100,40,0.0
371,Tarko-Sale,RU,2022-05-12 17:35:46,64.9225,77.785,50.38,56,100,8.59
372,Iquique,CL,2022-05-12 17:35:46,-20.2208,-70.1431,64.44,69,3,5.97
373,Sampit,ID,2022-05-12 17:35:47,-2.5333,112.95,74.32,99,100,2.26
374,Lenggries,DE,2022-05-12 17:35:47,47.6833,11.5667,74.01,91,87,3.13
375,San Quintin,MX,2022-05-12 17:35:48,30.4833,-115.95,68.72,36,0,5.46
376,Gambela,ET,2022-05-12 17:35:48,8.25,34.5833,73.13,86,69,1.81
377,Monster,NL,2022-05-12 17:35:49,52.0258,4.175,63.91,54,23,12.66
378,Zlatibor,RS,2022-05-12 17:35:49,43.7168,19.7,57.15,78,16,2.66
379,Orange,US,2022-05-12 17:30:50,33.7,-117.7675,80.65,31,0,4.61
380,Torokszentmiklos,HU,2022-05-12 17:35:50,47.1833,20.4167,82.45,39,0,4.61
381,Tabuny,RU,2022-05-12 17:35:50,52.7773,78.7896,61.05,21,67,3.4
382,Algiers,DZ,2022-05-12 17:32:16,36.7525,3.042,82.22,32,0,10.36
383,Vanimo,PG,2022-05-12 17:35:51,-2.6741,141.3028,77.85,90,81,4.54
384,Bambous Virieux,MU,2022-05-12 17:35:51,-20.3428,57.7575,73.22,94,20,4.61
385,Haines Junction,CA,2022-05-12 17:35:52,60.7522,-137.5108,37.35,65,100,2.3
386,Tabuk,PH,2022-05-12 17:35:52,17.4189,121.4443,75.96,88,88,3.06
387,Oga,IT,2022-05-12 17:35:53,46.4631,10.347,66.88,99,95,3.71
388,Rio Grande,BR,2022-05-12 17:35:39,-32.035,-52.0986,71.71,68,28,10.09
389,Khorlovo,RU,2022-05-12 17:35:53,55.3353,38.8131,58.62,96,91,17.72
390,Portland,US,2022-05-12 17:31:20,45.5234,-122.6762,49.44,88,100,9.22
391,Aklavik,CA,2022-05-12 17:35:54,68.2191,-135.0107,37.4,70,75,4.61
392,Talnakh,RU,2022-05-12 17:35:55,69.4865,88.3972,34.21,99,100,4.81
393,Manga,BF,2022-05-12 17:35:55,11.6636,-1.0731,98.37,30,74,1.86
394,Santa Isabel Do Rio Negro,BR,2022-05-12 17:35:56,-0.4139,-65.0192,84.0,84,23,2.98
395,Naze,JP,2022-05-12 17:33:15,28.3667,129.4833,72.52,86,96,14.79
396,High Level,CA,2022-05-12 17:35:14,58.5169,-117.136,50.11,57,20,6.91
397,General Pico,AR,2022-05-12 17:35:56,-35.6566,-63.7568,69.04,48,99,19.28
398,Isaka,TZ,2022-05-12 17:35:57,-3.9,32.9333,71.51,59,100,2.44
399,Sabang,ID,2022-05-12 17:35:58,5.8933,95.3214,84.27,74,86,17.09
400,Ankara,TR,2022-05-12 17:35:58,39.9199,32.8543,65.59,27,0,6.91
401,Vestmannaeyjar,IS,2022-05-12 17:35:58,63.4427,-20.2734,45.59,61,20,16.11
402,Severo-Kurilsk,RU,2022-05-12 17:35:59,50.6789,156.125,39.79,92,96,2.42
403,Abai,PY,2022-05-12 17:36:00,-26.0333,-55.9333,72.84,55,9,0.43
404,Oktyabrskiy,RU,2022-05-12 17:36:00,54.4815,53.471,42.03,92,100,12.01
405,Villa Florida,PY,2022-05-12 17:36:00,-26.3833,-57.15,70.48,60,4,3.96
406,Unai,BR,2022-05-12 17:36:01,-16.3575,-46.9061,88.36,30,97,2.89
407,Panlaitan,PH,2022-05-12 17:36:01,12.1191,119.8486,83.34,75,71,6.58
408,Bilibino,RU,2022-05-12 17:36:02,68.0546,166.4372,19.98,96,96,2.17
409,Teguldet,RU,2022-05-12 17:37:02,57.3064,88.1667,47.98,52,95,5.37
410,Norman Wells,CA,2022-05-12 17:37:03,65.282,-126.8329,44.64,45,20,3.44
411,Bintulu,MY,2022-05-12 17:37:04,3.1667,113.0333,77.41,94,20,5.01
412,Turkistan,KZ,2022-05-12 17:37:04,43.0,68.0,72.73,49,82,9.1
413,Cascais,PT,2022-05-12 17:32:38,38.6979,-9.4215,83.61,36,0,8.05
414,Barrhead,GB,2022-05-12 17:37:05,55.7992,-4.3929,52.84,84,100,18.41
415,Hualmay,PE,2022-05-12 17:33:19,-11.0964,-77.6139,69.8,72,74,9.91
416,Oktyabrskoye,RU,2022-05-12 17:37:05,43.0645,44.7417,57.34,55,87,2.24
417,Businga,CD,2022-05-12 17:37:06,3.3333,20.8833,77.13,73,73,0.85
418,Zelenoborskiy,RU,2022-05-12 17:36:05,66.845,32.3622,40.66,92,84,2.93
419,Paraiso,CR,2022-05-12 17:37:07,9.8383,-83.8656,77.41,77,61,2.13
420,Atasu,KZ,2022-05-12 17:37:07,48.6814,71.6433,57.72,45,16,8.7
421,Iskateley,RU,2022-05-12 17:37:08,67.6803,53.1512,40.46,98,100,9.24
422,Sehithwa,BW,2022-05-12 17:37:08,-20.4667,22.7167,69.04,19,0,2.62
423,Hofn,IS,2022-05-12 17:37:09,64.2539,-15.2082,39.22,70,100,11.5
424,Hanzhong,CN,2022-05-12 17:37:09,33.0728,107.0303,60.01,90,100,3.91
425,Portobelo,PA,2022-05-12 17:37:10,9.55,-79.65,87.49,80,47,8.41
426,Matay,EG,2022-05-12 17:37:10,28.419,30.7792,85.33,18,0,16.62
427,Ahipara,NZ,2022-05-12 17:37:11,-35.1667,173.1667,50.86,85,1,4.12
428,Novoagansk,RU,2022-05-12 17:37:11,61.9449,76.6625,54.37,51,76,4.54
429,Bubaque,GW,2022-05-12 17:37:12,11.2833,-15.8333,78.08,80,41,15.37
430,Asfi,MA,2022-05-12 17:35:23,32.2994,-9.2372,66.45,82,65,6.53
431,Kamaishi,JP,2022-05-12 17:37:12,39.2667,141.8833,56.82,98,100,6.93
432,Laguna,US,2022-05-12 17:32:23,38.421,-121.4238,63.46,49,0,9.22
433,Cap Malheureux,MU,2022-05-12 17:37:13,-19.9842,57.6142,73.47,82,6,1.99
434,Quelimane,MZ,2022-05-12 17:37:13,-17.8786,36.8883,76.95,78,40,5.75
435,Libreville,GA,2022-05-12 17:37:14,0.3925,9.4537,79.75,84,79,6.58
436,Abha,SA,2022-05-12 17:35:22,18.2164,42.5053,71.42,68,0,6.91
437,Zaranj,AF,2022-05-12 17:37:15,30.9667,61.8833,84.16,9,0,4.12
438,Eureka,US,2022-05-12 17:36:47,40.8021,-124.1637,56.75,68,100,5.99
439,Neuquen,AR,2022-05-12 17:37:09,-38.9516,-68.0591,58.89,82,75,3.44
440,Namibe,AO,2022-05-12 17:37:16,-15.1961,12.1522,72.93,74,4,7.14
441,Waingapu,ID,2022-05-12 17:37:16,-9.6567,120.2641,76.86,81,26,3.27
442,Baykit,RU,2022-05-12 17:37:17,61.67,96.37,35.01,96,77,1.28
443,Watsa,CD,2022-05-12 17:37:17,3.0372,29.5355,64.81,97,87,1.19
444,Tautira,PF,2022-05-12 17:37:17,-17.7333,-149.15,80.76,77,42,19.44
445,Lisakovsk,KZ,2022-05-12 17:37:18,52.5369,62.4936,57.79,49,99,16.98
446,Cravo Norte,CO,2022-05-12 17:37:18,6.3017,-70.2041,87.55,61,90,5.28
447,Grand Gaube,MU,2022-05-12 17:37:19,-20.0064,57.6608,73.38,82,7,1.99
448,Mandalgovi,MN,2022-05-12 17:37:20,45.7625,106.2708,37.45,41,11,11.14
449,Qaqortoq,GL,2022-05-12 17:37:20,60.7167,-46.0333,35.58,95,100,2.46
450,Grindavik,IS,2022-05-12 17:37:21,63.8424,-22.4338,44.55,70,40,18.41
451,Goderich,CA,2022-05-12 17:37:21,43.7501,-81.7165,75.52,35,57,5.75
452,Coari,BR,2022-05-12 17:37:22,-4.085,-63.1414,88.23,61,58,3.44
453,Cockburn Town,TC,2022-05-12 17:37:22,21.4612,-71.1419,79.93,83,100,16.04
454,College,US,2022-05-12 17:37:23,64.8569,-147.8028,41.07,88,100,5.75
455,Lasa,IT,2022-05-12 17:37:23,46.6166,10.7002,74.28,92,57,3.49
456,Hirara,JP,2022-05-12 17:37:24,24.8,125.2833,77.56,84,100,20.45
457,East Wenatchee Bench,US,2022-05-12 17:38:24,47.4257,-120.2812,57.16,47,0,8.05
458,Champerico,GT,2022-05-12 17:38:24,14.3,-91.9167,91.94,61,16,7.92
459,Hunucma,MX,2022-05-12 17:38:25,21.0167,-89.8667,86.09,29,0,9.71
460,Ugoofaaru,MV,2022-05-12 17:38:26,5.6667,73.0,82.26,82,98,21.12
461,Sola,VU,2022-05-12 17:38:26,-13.8833,167.55,77.31,87,100,18.34
462,Smithers,CA,2022-05-12 17:38:27,54.7804,-127.1743,44.92,61,75,3.44
463,Sokolo,ML,2022-05-12 17:38:27,14.7328,-6.1219,104.9,5,70,4.25
464,Nizhnyaya Omka,RU,2022-05-12 17:38:28,55.4338,74.9426,55.49,53,31,4.36
465,Valea Ierii,RO,2022-05-12 17:38:28,46.65,23.35,70.63,81,16,2.75
466,Abu Samrah,SY,2022-05-12 17:38:29,35.3029,37.1841,66.87,43,50,9.4
467,Bristol,US,2022-05-12 17:38:29,41.8334,-71.1662,77.72,72,75,8.01
468,Waipawa,NZ,2022-05-12 17:38:30,-41.4122,175.5153,41.4,91,55,4.61
469,Usinsk,RU,2022-05-12 17:38:30,65.9939,57.5281,44.85,81,100,25.17
470,Ralivka,UA,2022-05-12 17:38:31,49.5005,23.2406,60.57,90,73,6.67
471,Sirathu,IN,2022-05-12 17:38:31,25.65,81.3167,95.74,21,0,7.54
472,Linxia,CN,2022-05-12 17:38:32,35.6003,103.2064,47.32,77,100,1.48
473,Kasongo-Lunda,CD,2022-05-12 17:38:32,-6.4667,16.8167,71.64,97,80,2.82
474,Yerbogachen,RU,2022-05-12 17:38:33,61.2767,108.0108,44.92,84,98,7.65
475,Klaksvik,FO,2022-05-12 17:38:33,62.2266,-6.589,47.32,82,100,19.15
476,Fortuna,US,2022-05-12 17:38:34,40.5982,-124.1573,55.92,72,100,4.0
477,Alice Springs,AU,2022-05-12 17:38:34,-23.7,133.8833,44.15,70,86,0.0
478,Bonthe,SL,2022-05-12 17:38:35,7.5264,-12.505,82.92,77,95,11.59
479,Kulhudhuffushi,MV,2022-05-12 17:38:35,6.6221,73.07,82.74,77,73,19.53
480,Port Hardy,CA,2022-05-12 17:38:36,50.6996,-127.4199,46.4,81,75,8.05
481,Cairns,AU,2022-05-12 17:38:37,-16.9167,145.7667,75.07,100,40,9.22
482,Cedral,MX,2022-05-12 17:38:38,23.8,-100.7333,78.62,30,17,5.53
483,Kaohsiung,TW,2022-05-12 17:38:39,22.6163,120.3133,79.03,77,75,2.3
484,Keningau,MY,2022-05-12 17:38:39,5.3378,116.1602,73.06,98,98,0.83
485,Aykhal,RU,2022-05-12 17:38:40,66.0,111.5,21.2,100,76,4.29
486,Zaltan,LY,2022-05-12 17:38:41,32.947,11.8665,66.33,67,1,8.79
487,Salalah,OM,2022-05-12 17:38:41,17.0151,54.0924,87.89,58,1,3.44
488,Quixada,BR,2022-05-12 17:38:42,-4.9714,-39.0153,89.83,46,57,7.43
489,Ciudad Guayana,VE,2022-05-12 17:38:43,8.3533,-62.6528,89.53,63,72,5.61
490,Westport,US,2022-05-12 17:34:04,41.1415,-73.3579,77.61,81,75,5.75
491,Balkhash,KZ,2022-05-12 17:38:44,46.844,74.9804,65.97,43,44,5.12
492,Gryfice,PL,2022-05-12 17:38:44,53.9165,15.2003,61.05,77,37,6.22
493,Pangnirtung,CA,2022-05-12 17:38:45,66.1451,-65.7125,24.8,68,20,17.27
494,Katsina,NG,2022-05-12 17:38:46,12.9894,7.6006,98.13,16,26,7.76
495,Kahului,US,2022-05-12 17:35:45,20.8947,-156.47,76.84,65,40,8.99
496,Mgachi,RU,2022-05-12 17:38:47,51.05,142.2667,42.42,86,96,4.32
497,Kupang,ID,2022-05-12 17:38:47,-10.1667,123.5833,76.3,88,40,4.21
498,Shubarkuduk,KZ,2022-05-12 17:38:48,49.1447,56.4872,54.07,66,83,14.2
499,Samarai,PG,2022-05-12 17:38:49,-10.6167,150.6667,81.05,80,97,7.99
500,Nueva Guinea,NI,2022-05-12 17:38:49,11.6876,-84.4562,84.7,64,71,12.46
501,Fort Erie,CA,2022-05-12 17:37:22,42.9001,-78.9329,86.97,27,75,3.44
502,Dankaur,IN,2022-05-12 17:38:50,28.35,77.55,99.52,17,0,4.7
503,San-Pedro,CI,2022-05-12 17:38:51,4.7485,-6.6363,79.61,89,98,6.87
504,Nabire,ID,2022-05-12 17:39:52,-3.3667,135.4833,75.6,88,99,2.66
505,Biak,ID,2022-05-12 17:39:52,-0.9131,122.8766,77.32,87,68,3.31
506,Tarbert,GB,2022-05-12 17:39:53,55.8628,-5.4162,52.5,94,100,15.08
507,Marawi,PH,2022-05-12 17:39:53,7.9986,124.2928,70.95,92,99,3.42
508,Guiyang,CN,2022-05-12 17:39:54,26.5833,106.7167,61.29,94,75,4.47
509,San Carlos Del Zulia,VE,2022-05-12 17:39:54,9.0,-71.9135,88.32,62,88,3.69
510,Akdepe,TM,2022-05-12 17:39:55,42.0551,59.3788,71.69,45,68,11.83
511,Arlit,NE,2022-05-12 17:39:55,18.7369,7.3853,97.18,7,0,11.65
512,Sioux Lookout,CA,2022-05-12 17:34:57,50.1001,-91.917,55.47,71,100,8.05
513,Kilindoni,TZ,2022-05-12 17:39:56,-7.9139,39.6668,80.89,71,6,16.17
514,Hailey,US,2022-05-12 17:39:57,43.5196,-114.3153,51.66,29,0,15.01
515,Terrace,CA,2022-05-12 17:35:15,54.5163,-128.6035,42.71,87,100,8.05
516,Shellbrook,CA,2022-05-12 17:38:00,53.2168,-106.4011,63.63,40,7,6.67
517,Muzhi,RU,2022-05-12 17:39:57,65.3667,64.6667,42.37,96,100,3.98
518,Codrington,AU,2022-05-12 17:39:58,-38.2667,141.9667,57.49,88,87,4.03
519,Tazovskiy,RU,2022-05-12 17:39:58,67.4667,78.7,33.89,100,100,7.09
520,Okato,NZ,2022-05-12 17:39:59,-39.2,173.8833,44.19,84,30,3.0
521,Puerto Maldonado,PE,2022-05-12 17:40:00,-12.6,-69.1833,81.0,65,0,5.75
522,Amarastii De Sus,RO,2022-05-12 17:40:00,43.9833,24.15,77.83,45,14,4.74
523,Rioja,AR,2022-05-12 17:40:01,-29.4111,-66.8507,73.45,50,56,4.52
524,Nyurba,RU,2022-05-12 17:40:01,63.2842,118.3319,41.07,97,100,6.73
525,Ngunguru,NZ,2022-05-12 17:40:02,-35.6167,174.5,52.45,78,3,4.41
526,Palmer,US,2022-05-12 17:40:02,42.1584,-72.3287,81.57,53,75,5.01
527,Cayenne,GF,2022-05-12 17:40:03,4.9333,-52.3333,86.04,29,40,18.41
528,Kindu,CD,2022-05-12 17:40:03,-2.95,25.95,73.47,74,55,1.74
529,Wajima,JP,2022-05-12 17:40:04,37.4,136.9,59.16,88,100,8.63
530,Patnagarh,IN,2022-05-12 17:40:05,20.7167,83.15,86.5,60,37,9.95
531,Leh,IN,2022-05-12 17:39:14,34.1667,77.5833,49.98,29,7,5.53
532,Dusetos,LT,2022-05-12 17:40:05,55.75,25.85,51.82,70,31,12.77
533,Tukrah,LY,2022-05-12 17:40:06,32.5341,20.5791,63.01,75,51,12.57
534,Vao,NC,2022-05-12 17:40:06,-22.6667,167.4833,72.27,61,100,27.2
535,Bartica,GY,2022-05-12 17:40:07,6.4,-58.6167,82.72,85,53,4.83
536,Vila Franca Do Campo,PT,2022-05-12 17:40:07,37.7167,-25.4333,66.61,59,100,10.31
537,Zhigalovo,RU,2022-05-12 17:40:08,54.8097,105.1578,40.5,73,20,1.83
538,Zacualpan,MX,2022-05-12 17:40:08,21.25,-105.1667,86.81,50,4,8.81
539,Pandan Niog,PH,2022-05-12 17:40:09,6.2282,120.5631,82.9,75,84,7.58
540,Choya,RU,2022-05-12 17:40:09,52.0108,86.5467,50.22,61,24,3.53
541,Waycross,US,2022-05-12 17:40:10,31.2136,-82.354,79.99,52,40,10.36
542,Sao Felix Do Xingu,BR,2022-05-12 17:40:10,-6.6447,-51.995,89.6,48,16,3.58
543,Staszow,PL,2022-05-12 17:40:11,50.5631,21.1659,66.92,65,11,8.21
544,Matara,LK,2022-05-12 17:40:12,5.9485,80.5353,78.66,91,89,10.78
545,Pochutla,MX,2022-05-12 17:40:12,15.7432,-96.4661,92.82,38,6,10.58
546,Gondanglegi,ID,2022-05-12 17:40:13,-7.7479,112.0132,76.28,94,82,4.14
547,Husavik,IS,2022-05-12 17:40:13,66.0449,-17.3389,32.77,98,100,21.21
548,Ambon,ID,2022-05-12 17:40:14,-3.6954,128.1814,77.14,94,40,3.44
549,Joensuu,FI,2022-05-12 17:40:14,62.6012,29.7632,46.89,93,0,4.61
550,Hailar,CN,2022-05-12 17:40:15,49.2,119.7,32.32,69,84,4.43
